city_code_final,city_name,province,region,year,new_building_area_wm2,demolition_area_wm2,cdw_new_ton,cdw_demo_ton,cdw_generation_ton,cdw_generation_10kt,longitude,latitude,data_version
130100,石家庄市,河北省,east,1990,174.6941,139.75528,209632.91999999998,3060640.632,3270273.552,327.0273552,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1991,195.35109999999997,156.28088,234421.31999999998,3422551.272,3656972.5919999997,365.69725919999996,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1992,1307.66,1046.1280000000002,1569192.0,22910203.200000003,24479395.200000003,2447.9395200000004,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1993,1307.66,1046.1280000000002,1569192.0,22910203.200000003,24479395.200000003,2447.9395200000004,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1994,1307.66,1046.1280000000002,1569192.0,22910203.200000003,24479395.200000003,2447.9395200000004,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1995,1307.66,1046.1280000000002,1569192.0,22910203.200000003,24479395.200000003,2447.9395200000004,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1996,1374.11,1099.288,1648931.9999999998,24074407.2,25723339.2,2572.33392,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1997,2062.9956,1650.3964800000003,2475594.72,36143682.91200001,38619277.63200001,3861.9277632000008,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1998,155.6221,124.49768,186746.52,2726499.192,2913245.712,291.3245712,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,1999,110.0703,88.05624,132084.36,1928431.656,2060516.0159999998,206.05160159999997,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2000,612.25,489.8,734700.0,10726620.0,11461320.0,1146.132,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2001,83.7,66.96000000000001,100440.0,1466424.0000000002,1566864.0000000002,156.68640000000002,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2002,136.6307,109.30456,163956.84,2393769.8639999996,2557726.7039999994,255.77267039999995,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2003,83.74,66.992,100488.0,1467124.8,1567612.8,156.76128,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2004,915.2,732.1600000000001,1098240.0,16034304.000000002,17132544.0,1713.2544,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2005,897.5,718.0,1077000.0,15724200.0,16801200.0,1680.12,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2006,812.55,650.04,975060.0,14235876.0,15210936.0,1521.0936,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2007,1052.7328,842.18624,1263279.3599999999,18443878.656,19707158.016,1970.7158015999998,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2008,905.0,724.0,1086000.0,15855600.0,16941600.0,1694.16,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2009,1155.6187,924.49496,1386742.44,20246439.623999998,21633182.064,2163.3182064,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2010,1096.499,877.1992,1315798.8,19210662.48,20526461.28,2052.6461280000003,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2011,1619.7,1295.7600000000002,1943640.0,28377144.000000004,30320784.000000004,3032.0784000000003,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2012,1764.2,1411.3600000000001,2117040.0,30908784.000000004,33025824.000000004,3302.5824000000002,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2013,589.57,471.65600000000006,707484.0000000001,10329266.400000002,11036750.400000002,1103.6750400000003,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2014,1585.95,1268.7600000000002,1903140.0,27785844.000000004,29688984.000000004,2968.8984000000005,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2015,1487.0,1189.6000000000001,1784400.0,26052240.000000004,27836640.000000004,2783.664,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2016,1493.75,1195.0,1792500.0,26170500.0,27963000.0,2796.3,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2017,1502.9,1202.3200000000002,1803480.0,26330808.000000004,28134288.000000004,2813.4288000000006,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2018,266.93,213.544,320316.0,4676613.6,4996929.6,499.69295999999997,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2019,244.25,195.4,293100.0,4279260.0,4572360.0,457.236,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2020,348.29,278.632,417948.0,6102040.8,6519988.8,651.99888,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2021,357.64,286.112,429168.0,6265852.8,6695020.8,669.50208,114.4408673,38.13012734,p1_v1.0.0
130100,石家庄市,河北省,east,2022,604.72,483.77600000000007,725664.0,10594694.400000002,11320358.400000002,1132.0358400000002,114.4408673,38.13012734,p1_v1.0.0
130200,唐山市,河北省,east,1990,174.6941,139.75528,209632.91999999998,3060640.632,3270273.552,327.0273552,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1991,195.35109999999997,156.28088,234421.31999999998,3422551.272,3656972.5919999997,365.69725919999996,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1992,407.59029999999996,326.07223999999997,489108.3599999999,7140982.055999999,7630090.415999999,763.0090415999999,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1993,484.81100000000004,387.84880000000004,581773.2,8493888.72,9075661.92,907.566192,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1994,604.18405,483.34724,725020.86,10585304.556,11310325.416,1131.0325415999998,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1995,526.49105,421.19284,631789.26,9224123.195999999,9855912.455999998,985.5912455999999,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1996,117.14,93.712,140568.0,2052292.8,2192860.8,219.28607999999997,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1997,117.14,93.712,140568.0,2052292.8,2192860.8,219.28607999999997,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1998,117.14,93.712,140568.0,2052292.8,2192860.8,219.28607999999997,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,1999,117.14,93.712,140568.0,2052292.8,2192860.8,219.28607999999997,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2000,587.43,469.94399999999996,704915.9999999999,10291773.6,10996689.6,1099.66896,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2001,630.3,504.24,756360.0,11042856.0,11799216.0,1179.9216,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2002,673.9,539.12,808680.0,11806728.0,12615408.0,1261.5408,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2003,772.53,618.024,927036.0,13534725.6,14461761.6,1446.17616,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2004,756.8,605.4399999999999,908160.0,13259135.999999998,14167295.999999998,1416.7296,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2005,736.1,588.88,883320.0,12896472.0,13779792.0,1377.9792,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2006,867.52,694.0160000000001,1041024.0,15198950.400000002,16239974.400000002,1623.9974400000003,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2007,1236.2,988.96,1483440.0,21658224.0,23141664.0,2314.1664,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2008,1021.4,817.12,1225680.0,17894928.0,19120608.0,1912.0608,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2009,1156.4,925.1200000000001,1387680.0,20260128.000000004,21647808.000000004,2164.7808000000005,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2010,1239.7,991.7600000000001,1487640.0,21719544.000000004,23207184.000000004,2320.7184,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2011,1178.3318,942.66544,1413998.16,20644373.136,22058371.296,2205.8371296,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2012,1450.6,1160.48,1740720.0,25414512.0,27155232.0,2715.5232,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2013,824.3892,659.51136,989267.0399999999,14443298.783999998,15432565.823999997,1543.2565823999996,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2014,1004.6015,803.6812,1205521.8,17600618.28,18806140.080000002,1880.6140080000002,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2015,996.3866,797.1092800000001,1195663.92,17456693.232000005,18652357.152000003,1865.2357152000002,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2016,843.5636,674.85088,1012276.32,14779234.272,15791510.592,1579.1510592,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2017,976.3,781.04,1171560.0,17104776.0,18276336.0,1827.6336,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2018,943.125,754.5,1131750.0,16523550.0,17655300.0,1765.53,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2019,909.95,727.96,1091940.0,15942324.0,17034264.0,1703.4264,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2020,876.775,701.4200000000001,1052130.0,15361098.000000002,16413228.000000002,1641.3228000000001,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2021,843.6,674.8800000000001,1012320.0,14779872.000000002,15792192.000000002,1579.2192000000002,118.3389206,39.71189594,p1_v1.0.0
130200,唐山市,河北省,east,2022,985.0,788.0,1182000.0,17257200.0,18439200.0,1843.92,118.3389206,39.71189594,p1_v1.0.0
130300,秦皇岛市,河北省,east,1990,174.6941,139.75528,209632.91999999998,3060640.632,3270273.552,327.0273552,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1991,195.35109999999997,156.28088,234421.31999999998,3422551.272,3656972.5919999997,365.69725919999996,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1992,407.59029999999996,326.07223999999997,489108.3599999999,7140982.055999999,7630090.415999999,763.0090415999999,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1993,484.81100000000004,387.84880000000004,581773.2,8493888.72,9075661.92,907.566192,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1994,604.18405,483.34724,725020.86,10585304.556,11310325.416,1131.0325415999998,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1995,526.49105,421.19284,631789.26,9224123.195999999,9855912.455999998,985.5912455999999,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1996,67.15,53.720000000000006,80580.0,1176468.0000000002,1257048.0000000002,125.70480000000002,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1997,67.15,53.720000000000006,80580.0,1176468.0000000002,1257048.0000000002,125.70480000000002,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1998,67.15,53.720000000000006,80580.0,1176468.0000000002,1257048.0000000002,125.70480000000002,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,1999,67.15,53.720000000000006,80580.0,1176468.0000000002,1257048.0000000002,125.70480000000002,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2000,272.12,217.69600000000003,326544.0,4767542.400000001,5094086.400000001,509.4086400000001,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2001,279.9,223.92,335880.0,4903848.0,5239728.0,523.9728,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2002,309.9,247.92,371880.0,5429448.0,5801328.0,580.1328,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2003,338.33,270.664,405996.0,5927541.6,6333537.6,633.35376,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2004,293.0,234.4,351600.0,5133360.0,5484960.0,548.496,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2005,350.3,280.24,420360.0,6137256.0,6557616.0,655.7616,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2006,339.34,271.472,407207.99999999994,5945236.8,6352444.8,635.24448,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2007,309.8,247.84000000000003,371760.0,5427696.000000001,5799456.000000001,579.9456000000001,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2008,405.3,324.24,486360.0,7100856.0,7587216.0,758.7216,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2009,427.9,342.32,513480.0,7496808.0,8010288.0,801.0288,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2010,389.04,311.232,466848.0,6815980.800000001,7282828.800000001,728.2828800000001,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2011,454.9,363.92,545880.0,7969848.0,8515728.0,851.5728,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2012,552.7,442.1600000000001,663240.0,9683304.000000002,10346544.000000002,1034.6544000000001,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2013,580.6,464.48,696720.0,10172112.0,10868832.0,1086.8832,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2014,430.61,344.48800000000006,516732.0,7544287.200000001,8061019.200000001,806.1019200000001,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2015,422.24,337.79200000000003,506688.0,7397644.800000001,7904332.800000001,790.4332800000001,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2016,355.72,284.576,426864.00000000006,6232214.399999999,6659078.399999999,665.90784,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2017,217.3,173.84000000000003,260760.0,3807096.0000000005,4067856.0000000005,406.78560000000004,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2018,251.69,201.352,302028.0,4409608.8,4711636.8,471.16368,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2019,261.38,209.104,313656.0,4579377.600000001,4893033.600000001,489.30336000000005,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2020,271.07,216.856,325284.0,4749146.399999999,5074430.399999999,507.44303999999994,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2021,224.91,179.928,269892.0,3940423.1999999997,4210315.199999999,421.03151999999994,119.1874225,40.08427645,p1_v1.0.0
130300,秦皇岛市,河北省,east,2022,313.6,250.88000000000002,376320.0,5494272.000000001,5870592.000000001,587.0592000000001,119.1874225,40.08427645,p1_v1.0.0
130400,邯郸市,河北省,east,1990,182.9382,146.35056,219525.84,3205077.264,3424603.104,342.46031039999997,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1991,224.2522,179.40176,269102.64,3928898.5439999998,4198001.183999999,419.8001183999999,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1992,648.7306,518.98448,778476.72,11365760.112,12144236.832,1214.4236832000001,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1993,744.167,595.3336,893000.4,13037805.840000002,13930806.240000002,1393.0806240000002,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1994,923.9081,739.12648,1108689.72,16186869.911999999,17295559.632,1729.5559632,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1995,755.3321,604.26568,906398.52,13233418.391999999,14139816.911999999,1413.9816912,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1996,596.9804,477.58432000000005,716376.48,10459096.608000001,11175473.088000001,1117.5473088,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1997,833.1477,666.5181600000001,999777.24,14596747.704000002,15596524.944000002,1559.6524944000003,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1998,873.075,698.46,1047690.0,15296274.0,16343964.0,1634.3964,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,1999,1225.4108,980.3286400000002,1470492.9600000002,21469197.216000006,22939690.176000006,2293.969017600001,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2000,921.0074,736.80592,1105208.88,16136049.648,17241258.528,1724.1258528,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2001,848.7844,679.0275200000001,1018541.2799999999,14870702.688000003,15889243.968000002,1588.9243968000003,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2002,983.5809,786.86472,1180297.0799999998,17232337.368,18412634.448,1841.2634448,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2003,1060.0326,848.0260800000001,1272039.1199999999,18571771.152000003,19843810.272000004,1984.3810272000003,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2004,1123.3739,898.6991200000001,1348048.68,19681510.728,21029559.408,2102.9559408,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2005,688.3116,550.64928,825973.9199999999,12059219.231999999,12885193.151999999,1288.5193152,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2006,1024.0023,819.2018400000002,1228802.7600000002,17940520.296000004,19169323.056000005,1916.9323056000005,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2007,1272.3935,1017.9148,1526872.1999999997,22292334.12,23819206.32,2381.920632,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2008,1692.1521,1353.72168,2030582.52,29646504.792,31677087.312,3167.7087312,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2009,1781.5966,1425.2772800000002,2137915.92,31213572.432000004,33351488.352000006,3335.1488352000006,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2010,2612.1926,2089.75408,3134631.12,45765614.352,48900245.471999995,4890.0245472,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2011,2524.528,2019.6224,3029433.5999999996,44229730.56,47259164.160000004,4725.916416,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2012,2350.314,1880.2512,2820376.8,41177501.28,43997878.08,4399.787808,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2013,2133.014,1706.4112000000002,2559616.8,37370405.28000001,39930022.080000006,3993.002208000001,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2014,2096.6304,1677.3043200000002,2515956.48,36732964.608,39248921.088,3924.8921087999997,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2015,1822.903,1458.3224,2187483.6,31937260.56,34124744.16,3412.4744159999996,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2016,1486.9355,1189.5484000000001,1784322.5999999999,26051109.960000005,27835432.560000006,2783.543256000001,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2017,969.9368,775.94944,1163924.16,16993292.735999998,18157216.895999998,1815.7216895999998,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2018,892.278,713.8224,1070733.5999999999,15632710.56,16703444.16,1670.344416,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2019,727.6,582.08,873120.0,12747552.0,13620672.0,1362.0672,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2020,782.4,625.9200000000001,938880.0,13707648.000000002,14646528.000000002,1464.6528000000003,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2021,754.6,603.6800000000001,905520.0,13220592.000000002,14126112.000000002,1412.6112000000003,114.5435599,36.55289697,p1_v1.0.0
130400,邯郸市,河北省,east,2022,847.7,678.1600000000001,1017240.0,14851704.000000002,15868944.000000002,1586.8944000000001,114.5435599,36.55289697,p1_v1.0.0
130500,邢台市,河北省,east,1990,174.6941,139.75528,209632.91999999998,3060640.632,3270273.552,327.0273552,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1991,195.35109999999997,156.28088,234421.31999999998,3422551.272,3656972.5919999997,365.69725919999996,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1992,407.59029999999996,326.07223999999997,489108.3599999999,7140982.055999999,7630090.415999999,763.0090415999999,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1993,484.81100000000004,387.84880000000004,581773.2,8493888.72,9075661.92,907.566192,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1994,604.18405,483.34724,725020.86,10585304.556,11310325.416,1131.0325415999998,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1995,526.49105,421.19284,631789.26,9224123.195999999,9855912.455999998,985.5912455999999,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1996,37.65,30.12,45180.0,659628.0,704808.0,70.4808,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1997,37.65,30.12,45180.0,659628.0,704808.0,70.4808,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1998,37.65,30.12,45180.0,659628.0,704808.0,70.4808,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,1999,37.65,30.12,45180.0,659628.0,704808.0,70.4808,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2000,199.02,159.216,238824.0,3486830.4,3725654.4,372.56543999999997,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2001,242.6,194.08,291120.0,4250352.0,4541472.0,454.1472,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2002,230.4,184.32000000000002,276480.0,4036608.0000000005,4313088.0,431.3088,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2003,327.48,261.98400000000004,392976.0,5737449.600000001,6130425.600000001,613.0425600000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2004,321.2,256.96,385440.0,5627424.0,6012864.0,601.2864,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2005,308.2,246.56,369840.0,5399664.0,5769504.0,576.9504,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2006,331.14,264.912,397368.0,5801572.8,6198940.8,619.89408,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2007,333.1188,266.49504,399742.56,5836241.376000001,6235983.936000001,623.5983936000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2008,430.2,344.16,516240.0,7537104.000000001,8053344.000000001,805.3344000000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2009,413.2,330.56,495840.0,7239264.0,7735104.0,773.5104,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2010,415.02,332.016,498024.0,7271150.399999999,7769174.399999999,776.9174399999999,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2011,529.4,423.52,635280.0,9275088.0,9910368.0,991.0368,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2012,516.2,412.96000000000004,619440.0,9043824.0,9663264.0,966.3264,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2013,363.1146,290.49168000000003,435737.51999999996,6361767.792,6797505.312,679.7505312,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2014,394.25,315.40000000000003,473100.0,6907260.000000001,7380360.000000001,738.0360000000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2015,504.24,403.39200000000005,605088.0,8834284.8,9439372.8,943.9372800000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2016,399.61,319.68800000000005,479532.0,7001167.200000001,7480699.200000001,748.0699200000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2017,317.0,253.60000000000002,380400.0,5553840.0,5934240.0,593.424,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2018,311.55,249.24,373860.0,5458356.0,5832216.0,583.2216,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2019,306.1,244.88000000000002,367320.0,5362872.000000001,5730192.000000001,573.0192000000001,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2020,300.65,240.51999999999998,360780.0,5267388.0,5628168.0,562.8168,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2021,295.2,236.16,354240.0,5171904.0,5526144.0,552.6144,114.8167769,37.21264492,p1_v1.0.0
130500,邢台市,河北省,east,2022,297.8,238.24,357360.0,5217456.0,5574816.0,557.4816,114.8167769,37.21264492,p1_v1.0.0
130600,保定市,河北省,east,1990,174.6941,139.75528,209632.91999999998,3060640.632,3270273.552,327.0273552,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1991,195.35109999999997,156.28088,234421.31999999998,3422551.272,3656972.5919999997,365.69725919999996,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1992,407.59029999999996,326.07223999999997,489108.3599999999,7140982.055999999,7630090.415999999,763.0090415999999,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1993,484.81100000000004,387.84880000000004,581773.2,8493888.72,9075661.92,907.566192,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1994,604.18405,483.34724,725020.86,10585304.556,11310325.416,1131.0325415999998,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1995,526.49105,421.19284,631789.26,9224123.195999999,9855912.455999998,985.5912455999999,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1996,94.52,75.616,113424.0,1655990.4,1769414.4,176.94144,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1997,94.52,75.616,113424.0,1655990.4,1769414.4,176.94144,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1998,94.52,75.616,113424.0,1655990.4,1769414.4,176.94144,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,1999,94.52,75.616,113424.0,1655990.4,1769414.4,176.94144,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,2000,908.75,727.0,1090500.0,15921300.0,17011800.0,1701.18,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,2001,915.5,732.4000000000001,1098600.0,16039560.000000002,17138160.0,1713.816,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,2002,843.6,674.8800000000001,1012320.0,14779872.000000002,15792192.000000002,1579.2192000000002,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,2003,1152.0,921.6,1382400.0,20183040.0,21565440.0,2156.544,115.1704327,39.02100085,p1_v1.0.0
130600,保定市,河北省,east,2004,1042.2,833.7600000000001,1250640.0,18259344.0,19509984.0,1950.9984,115.1704327,39.02100085,p1_v1.0.0
